student_id,question_id,knowledge,answer
1185,12,77,1
762,8,45,0
221,93,26,1
1065,26,16,1
1176,100,25,0
165,55,57,1
528,43,38,1
140,98,69,1
98,109,65,1
758,22,67,1
130,117,28,1
1054,116,59,1
337,47,85,1
707,2,68,0
1032,75,38,1
190,111,46,1
254,53,50,1
106,44,61,0
1041,39,81,1
218,39,46,0
804,31,64,0
18,110,14,0
514,46,33,0
912,14,84,1
1019,28,12,1
415,44,9,0
590,24,20,1
739,91,90,1
136,79,50,0
904,42,28,1
1076,63,24,1
1277,23,23,1
346,111,23,1
1033,63,72,0
765,65,72,1
1053,68,58,1
1109,87,34,0
523,13,69,1
978,8,2,0
165,110,19,1
806,94,89,1
1133,30,58,1
999,102,21,1
996,99,70,0
650,113,31,0
437,110,72,1
1019,45,75,0
649,64,76,0
545,105,71,0
1133,5,23,0
1182,53,22,1
99,117,76,0
1263,105,40,1
1259,76,67,1
21,59,15,0
1261,94,80,1
1094,58,68,0
776,49,6,0
596,115,41,0
141,85,49,1
492,16,55,1
1242,50,41,1
324,106,63,0
947,13,20,0
125,68,68,1
678,74,1,1
1319,78,40,0
1362,8,2,1
725,64,49,1
1225,60,89,1
457,117,30,0
111,114,59,1
571,90,10,1
254,39,49,0
349,65,33,0
123,87,11,1
225,53,66,1
543,39,8,1
111,106,37,0
828,96,67,1
737,31,16,0
1391,113,4,1
438,23,56,1
1219,102,84,0
162,60,18,1
302,87,27,1
695,10,78,0
529,10,65,1
1043,13,33,0
197,31,39,1
430,53,32,1
1344,92,79,1
915,51,71,0
889,36,72,1
313,70,83,1
402,102,52,0
989,63,88,1
306,51,56,1
308,51,6,0
707,57,62,0
235,46,13,1
1209,66,64,1
1233,14,45,1
881,82,83,0
635,20,59,1
1258,96,42,1
465,19,70,1
1336,93,63,0
243,102,45,0
703,43,57,1
1289,92,1,0
1275,61,41,0
1211,54,65,0
1037,78,57,1
1079,98,69,0
620,29,15,0
1068,29,70,0
190,68,46,1
1355,106,88,1
1212,82,68,0
885,67,29,1
1335,51,54,1
40,73,74,0
292,21,13,1
802,113,6,0
723,57,73,1
33,87,72,0
293,119,13,0
59,103,39,1
1115,17,20,0
332,81,24,0
322,24,10,1
355,50,24,0
457,62,69,0
604,21,77,1
269,118,33,1
1010,25,2,1
1145,33,66,1
265,108,30,0
1123,8,39,1
1211,27,55,1
437,11,45,1
7,42,49,1
442,24,52,1
18,97,14,0
1067,120,52,1
90,115,57,0
436,65,57,0
1371,10,67,1
883,88,15,1
1015,23,19,0
566,113,2,1
616,26,41,0
1161,79,78,1
353,92,41,0
187,107,52,1
540,71,39,1
401,101,76,0
943,4,3,0
334,19,21,0
564,4,74,0
801,68,78,1
927,35,69,0
78,88,9,1
1381,93,46,0
824,70,4,0
837,11,4,0
707,33,30,0
350,44,10,0
52,104,19,1
1030,48,37,1
533,12,75,1
962,43,4,1
459,99,37,0
43,96,61,1
412,58,72,0
252,102,8,0
472,93,84,1
506,39,51,0
1294,87,51,1
939,97,21,0
1220,118,5,0
1395,85,89,1
170,85,74,0
606,118,55,1
1108,95,41,1
253,86,1,1
883,53,17,0
1272,84,9,1
987,29,90,1
618,66,8,1
796,115,50,1
361,81,9,0
1,110,73,1
905,79,55,0
1080,71,75,1
36,39,16,1
378,23,27,1
466,104,6,1
1166,46,58,0
743,71,82,0
598,29,1,1
538,101,58,0
852,75,40,1
283,38,16,0
489,26,19,0
650,53,14,1
1396,21,70,0
352,102,42,0
1168,50,4,0
228,65,27,1
576,102,7,1
919,99,35,1
1280,88,11,1
248,4,52,0
465,15,86,0
203,11,57,0
291,69,19,1
99,79,23,1
528,37,43,1
1078,107,41,1
49,45,18,0
979,42,27,0
426,28,10,1
58,88,29,0
809,60,62,1
400,47,39,0
1025,33,34,1
945,90,38,1
1202,7,41,0
500,38,85,1
1294,90,11,1
737,111,8,1
554,24,71,0
729,48,9,1
182,116,15,1
821,32,12,0
963,49,49,0
161,13,3,1
34,14,57,0
1112,88,46,1
516,52,13,1
411,84,19,0
243,96,11,0
907,98,60,0
589,43,63,0
805,6,49,0
449,92,52,0
11,95,56,1
1214,90,29,1
885,61,81,0
1351,97,78,0
1332,1,8,1
901,88,40,1
496,111,65,1
180,46,24,1
1236,90,20,1
1131,86,61,0
983,32,45,0
204,69,74,1
1273,6,58,0
874,113,16,1
1090,64,24,1
581,29,90,1
25,86,37,0
1156,12,57,1
344,2,67,0
1285,48,44,0
778,100,74,1
534,71,12,1
397,80,66,1
642,112,13,1
68,46,50,0
822,32,75,0
1011,109,19,1
680,111,81,1
531,102,10,0
20,94,56,0
132,116,87,0
887,23,55,0
859,5,15,1
626,111,63,0
1095,14,71,1
928,58,13,1
428,75,11,1
899,25,81,1
1100,22,24,1
1095,110,29,0
353,80,35,0
520,2,10,0
713,14,86,1
192,30,90,0
374,26,27,0
1268,65,76,0
42,111,77,0
907,49,72,1
845,41,69,0
1352,80,39,1
1149,11,54,0
555,63,17,0
575,45,53,0
330,50,75,0
1136,119,19,1
789,49,44,1
870,1,68,0
640,64,47,1
187,66,50,0
18,111,84,0
70,102,80,0
308,45,14,0
1286,91,8,0
633,75,21,1
582,48,8,1
1239,44,50,0
674,22,25,0
1352,31,86,0
361,7,9,0
284,69,7,1
901,100,63,0
764,70,59,1
177,40,20,1
583,55,82,0
87,55,84,0
503,68,31,1
1023,6,12,0
1137,54,90,1
1177,48,5,1
1059,63,16,1
1108,100,42,1
570,56,52,1
304,114,51,1
1327,37,48,1
198,19,24,1
237,41,59,1
108,87,35,1
722,31,52,1
840,5,79,1
934,25,42,1
1110,34,32,0
610,58,30,1
1134,57,39,1
1298,65,6,0
1279,4,1,1
1035,98,28,1
423,98,80,1
157,105,52,1
885,103,72,1
226,85,71,1
232,25,11,0
929,14,80,0
202,60,35,0
209,30,17,1
1377,66,40,1
328,111,60,1
365,16,63,1
781,85,82,1
694,18,87,0
430,69,79,0
1233,33,2,1
492,30,38,0
10,56,65,1
1125,57,37,1
1192,64,10,1
830,2,90,0
1078,116,21,0
338,41,79,1
851,53,72,1
1094,56,79,0
699,21,82,1
906,17,60,0
317,45,5,0
781,6,70,0
1275,53,74,0
475,118,75,0
1181,64,80,0
8,82,69,1
201,1,41,0
20,20,48,0
1111,27,51,1
541,87,28,0
867,44,83,1
121,79,17,1
847,20,49,0
11,22,75,0
222,57,17,0
1390,93,45,1
1279,39,6,1
1002,53,37,1
723,105,51,0
885,23,73,1
893,34,15,1
555,64,85,0
1071,3,59,0
705,74,45,1
1372,114,67,1
707,2,60,0
768,12,60,1
620,13,4,1
1099,84,77,1
1246,107,4,1
1133,7,86,0
518,23,13,0
809,74,15,1
641,15,87,0
694,68,29,0
354,4,57,0
378,48,81,0
449,66,89,1
515,55,11,0
684,48,4,0
715,94,72,0
1349,84,36,0
428,14,18,1
512,14,18,0
831,77,4,1
557,75,72,0
1240,44,27,0
267,5,5,1
869,43,20,0
505,84,52,1
390,18,5,1
361,81,43,0
578,74,79,1
1131,79,12,1
1020,17,81,1
1352,1,53,0
633,29,22,0
99,90,56,1
186,107,70,0
722,104,35,0
665,107,6,1
820,73,59,1
735,30,90,1
689,72,53,0
1201,51,5,1
567,1,44,0
319,17,67,1
724,95,3,0
176,14,71,1
314,64,6,0
407,21,19,1
1232,3,66,0
1225,30,47,0
333,114,53,0
875,13,6,1
766,31,62,1
242,21,18,1
728,32,79,1
1027,72,87,0
1277,1,81,1
1257,11,83,1
245,111,28,0
622,67,21,0
1227,108,71,1
1011,109,43,1
691,64,82,1
284,10,85,1
1160,50,71,0
30,2,47,0
1276,39,7,0
1162,46,77,1
997,42,39,1
1326,23,9,0
1024,110,76,0
341,64,57,1
906,18,5,0
91,88,1,0
741,59,38,1
210,107,70,0
666,29,50,1
1337,18,44,1
880,50,84,0
977,109,61,0
370,35,42,1
623,106,68,0
623,109,39,0
459,43,22,0
112,93,73,0
1292,24,58,0
597,119,74,0
1071,90,38,1
363,97,8,0
646,43,29,1
283,58,12,0
87,7,22,1
1032,106,66,0
246,98,82,0
982,54,80,0
155,68,57,0
829,94,41,0
156,85,42,1
871,3,78,1
316,56,59,1
696,43,75,1
924,65,87,1
915,99,54,1
772,66,31,0
238,14,27,0
1042,103,90,0
120,49,55,1
567,91,79,0
48,76,7,0
1093,52,8,0
25,58,26,1
201,116,21,0
337,74,48,0
833,21,83,0
618,2,88,1
121,115,36,1
619,15,60,1
658,107,47,0
819,25,50,1
968,21,19,1
127,70,84,1
543,112,7,0
1068,91,4,1
1346,115,67,0
797,97,12,1
445,2,33,1
86,37,85,0
675,39,83,1
984,62,46,0
997,73,81,1
20,96,10,0
1314,95,54,1
831,118,56,0
370,86,77,1
614,79,10,1
398,107,55,0
613,2,59,1
1361,36,49,0
644,8,58,1
678,31,52,1
1110,95,25,1
841,4,58,0
642,48,26,0
391,76,45,0
312,40,73,1
1000,65,35,1
863,80,28,1
949,23,33,0
990,40,6,1
787,7,14,0
181,63,17,0
358,23,54,1
31,83,64,1
1067,118,17,0
572,79,30,1
301,49,44,0
1108,22,5,1
397,100,25,0
408,23,65,0
591,112,31,0
293,47,79,1
882,70,88,0
1018,30,9,1
698,85,22,1
395,81,75,0
773,4,90,0
1028,111,13,0
637,90,68,1
1313,74,61,0
1153,44,56,0
675,68,56,1
1331,38,4,0
945,40,40,0
794,38,23,1
974,71,79,0
296,112,61,1
145,98,13,1
1114,35,85,1
182,23,60,1
1248,33,3,1
207,89,71,0
762,4,39,1
82,96,83,0
176,26,47,1
85,41,10,0
1078,60,78,0
961,103,4,0
599,24,39,0
378,32,67,1
1103,109,20,0
843,36,69,0
1038,31,14,0
1106,55,64,1
1234,10,76,1
815,117,37,1
1098,57,53,1
1318,70,90,1
1276,20,48,0
516,72,30,1
829,3,71,1
665,110,7,1
1113,4,37,1
1106,48,54,0
1226,106,50,0
748,107,2,0
281,30,89,1
1184,23,24,0
261,72,49,1
861,96,65,0
1235,102,50,0
1108,51,52,1
1210,57,86,1
463,103,10,1
506,10,8,0
637,16,44,1
1059,52,82,0
496,2,79,0
409,116,81,0
138,41,48,0
937,1,42,1
917,103,73,1
721,39,60,0
1344,5,52,0
257,3,68,1
707,73,33,0
1375,18,31,1
207,16,35,0
469,30,66,0
1341,100,9,1
503,17,20,0
512,69,22,0
601,85,7,1
644,54,61,1
824,64,76,1
464,69,50,0
1379,3,86,0
499,94,4,0
1363,88,32,1
471,39,55,0
1039,40,71,0
981,49,71,1
447,37,77,1
1306,37,39,1
356,26,24,1
546,78,79,1
409,53,66,0
381,69,21,0
1125,120,20,0
597,41,33,0
868,82,89,1
1331,78,59,0
1230,5,76,0
1254,103,54,1
737,50,56,0
293,50,55,0
1349,98,61,0
1107,106,59,1
1075,21,57,0
813,81,61,1
956,82,61,0
756,94,63,0
1364,34,65,0
447,23,20,1
416,77,45,0
618,104,3,0
238,74,45,0
370,88,24,1
76,108,48,0
745,66,16,0
462,102,15,1
962,111,25,0
505,101,8,1
378,82,62,0
1323,105,38,1
909,43,44,1
773,70,40,0
156,32,59,1
618,49,85,1
1300,98,43,0
1072,76,52,0
826,33,4,1
591,104,49,1
127,105,43,0
532,77,55,1
615,8,79,0
614,70,24,0
715,106,76,0
1233,95,54,0
2,25,74,1
935,111,48,0
306,55,17,1
205,10,37,0
848,52,63,0
883,57,74,0
721,25,66,0
601,13,77,1
836,20,6,1
1097,60,24,0
376,97,36,1
293,31,74,0
879,16,50,0
1210,57,45,0
1193,116,23,0
554,39,52,1
747,50,7,0
400,108,46,1
1160,107,3,1
492,26,2,1
546,99,9,0
632,45,38,1
436,3,62,1
995,45,41,0
134,31,36,1
80,23,16,0
1119,33,29,0
540,20,8,0
817,35,23,0
518,83,40,1
1163,27,38,0
12,56,57,0
989,104,22,1
422,88,37,1
318,89,34,0
543,54,64,1
89,83,37,0
717,8,9,1
146,77,90,0
672,13,73,0
1101,81,47,0
27,68,33,0
429,34,65,0
388,16,5,1
290,71,73,1
645,8,26,1
86,52,70,0
972,31,33,0
353,41,27,0
1259,64,79,1
359,112,79,0
353,2,8,1
179,32,19,1
960,8,57,1
472,34,52,0
1333,23,1,1
680,23,5,1
1150,42,45,1
1284,87,56,0
1017,112,72,0
273,72,43,0
30,46,80,1
663,100,36,1
1135,91,31,1
501,16,73,0
573,97,69,1
25,81,10,0
464,76,90,1
1396,91,13,1
831,42,33,1
1350,74,56,0
265,110,54,0
177,47,28,1
437,119,66,0
1373,81,9,1
622,97,69,1
529,99,84,1
418,36,25,1
184,109,48,0
1282,73,36,0
393,86,63,1
1187,2,42,1
628,77,7,1
344,73,49,1
1171,40,73,1
957,71,68,0
708,13,52,0
952,62,81,1
469,13,85,1
447,60,67,0
822,50,59,0
961,65,78,1
747,36,6,0
1145,61,73,0
769,111,79,1
755,120,31,0
795,88,80,1
239,48,37,1
386,84,87,0
1141,15,66,1
99,91,22,0
145,22,90,0
1321,90,33,0
455,85,12,1
27,100,51,0
873,116,3,0
952,24,3,0
468,57,57,0
1174,7,79,1
1396,72,52,1
881,112,34,1
736,98,42,0
679,58,51,1
1142,36,10,0
946,34,47,1
486,116,11,1
1200,52,2,1
178,13,27,0
479,16,72,0
834,89,54,1
1182,108,20,1
523,66,40,1
875,97,75,0
389,22,19,1
473,95,71,1
1188,16,23,1
123,89,18,1
328,5,9,0
1054,46,63,1
323,1,67,1
787,89,57,0
1034,29,39,0
21,42,73,1
1348,48,46,1
659,17,38,1
955,53,76,1
320,95,72,0
551,115,18,1
1178,52,47,0
337,68,23,0
1363,48,86,0
1371,119,52,1
28,65,39,0
974,116,5,1
1137,72,13,0
81,16,27,0
109,111,39,1
1319,6,73,0
1086,8,30,1
1266,33,22,0
1188,34,7,0
980,25,54,0
374,101,36,1
14,17,81,0
252,93,71,0
230,24,5,1
1106,14,57,0
771,116,50,1
1003,108,68,1
6,70,45,0
1075,60,72,0
561,48,41,1
209,6,39,1
1097,104,27,0
934,112,1,0
359,89,22,0
345,18,31,1
473,104,11,0
806,28,19,0
438,111,10,0
1342,40,57,1
706,29,84,1
992,99,36,1
868,95,62,0
156,109,37,1
69,83,32,1
1166,71,90,1
991,84,43,0
611,62,43,1
740,83,57,0
661,10,25,1
582,8,25,0
1244,30,25,0
1328,104,11,0
1287,45,33,1
461,61,60,0
157,84,38,1
1278,99,30,1
413,71,8,0
1040,51,27,1
301,10,86,0
269,4,52,0
289,14,45,0
290,14,21,1
1298,21,7,1
290,12,24,0
1122,69,16,0
1262,74,12,0
218,104,45,0
377,57,28,0
532,53,72,0
1087,88,63,1
1259,24,20,1
871,26,35,0
830,16,72,0
1256,64,45,1
881,89,90,0
27,70,45,1
782,71,48,0
1164,54,25,0
1139,93,55,1
774,56,19,0
251,87,27,0
731,44,61,0
824,3,19,1
295,80,3,1
1367,107,32,1
423,75,71,0
1209,83,61,0
393,59,63,1
145,107,34,1
827,104,12,1
291,55,43,1
418,49,58,1
1155,10,26,1
85,24,3,0
963,67,64,0
318,60,45,0
696,63,40,0
1000,71,62,0
644,79,5,0
38,5,77,1
79,51,6,0
177,53,23,1
412,71,2,1
825,34,23,1
990,79,43,0
888,93,17,0
287,71,6,1
372,89,76,1
532,77,82,0
38,42,1,0
1231,100,33,1
850,2,7,1
1368,96,19,0
351,64,68,1
820,56,38,1
1355,118,61,1
1230,64,78,0
1053,90,30,0
981,110,26,0
844,99,50,1
86,91,21,0
1150,53,69,1
285,91,79,0
531,20,62,0
1097,118,71,1
447,58,81,1
1384,52,44,0
111,102,80,1
1344,104,62,1
624,31,7,0
1136,19,89,1
743,21,35,0
266,5,4,1
68,41,30,0
1019,58,51,1
1362,48,85,0
341,93,24,1
968,92,73,1
455,56,59,1
644,94,17,0
381,83,80,0
472,113,33,1
154,63,12,0
12,100,13,1
1179,53,78,1
868,35,38,0
1037,12,56,0
989,43,49,1
1002,55,79,1
261,120,9,1
721,28,22,0
810,92,50,1
522,8,2,1
169,13,21,0
517,48,25,1
911,85,65,0
1375,39,50,1
461,29,43,1
726,98,59,1
364,60,45,1
415,47,18,0
773,120,64,0
182,56,58,1
914,23,38,0
569,3,7,1
291,58,24,0
282,34,73,0
295,70,19,0
772,10,1,1
1290,68,62,0
1356,75,58,0
1282,26,5,0
210,56,60,0
1161,105,9,1
827,114,83,1
1326,109,77,1
149,3,86,1
966,31,41,0
853,17,25,0
308,88,81,0
65,119,84,0
463,6,89,0
1295,117,32,0
417,24,52,1
547,84,8,1
1221,90,21,1
746,46,37,1
1256,17,28,0
1290,73,4,0
606,85,3,1
1324,110,76,0
677,86,53,0
135,82,68,1
986,56,31,0
834,33,25,0
334,50,86,0
274,59,77,0
404,39,31,1
31,20,85,0
1152,28,7,0
930,11,30,1
292,64,74,0
1347,1,37,1
1276,56,5,0
1004,29,35,1
1081,85,50,1
264,28,51,0
302,96,75,0
606,60,7,1
1197,119,10,0
829,74,53,0
60,120,1,0
711,86,30,0
497,96,64,1
321,82,30,1
711,64,48,0
124,31,73,1
110,40,1,1
646,58,71,1
285,120,56,1
1378,69,85,0
13,64,58,1
289,29,89,0
341,2,35,0
761,9,48,1
1042,94,63,0
583,91,15,0
569,87,67,1
1156,71,48,0
889,12,79,0
484,7,16,1
17,78,28,1
568,92,29,1
191,22,62,1
1394,69,54,0
260,108,10,1
136,100,68,1
120,89,60,0
936,88,51,1
1320,45,16,0
1326,53,56,1
1354,43,23,0
90,103,12,0
1014,113,56,0
1166,74,10,0
347,25,65,1
236,92,17,0
760,54,82,0
468,115,74,0
231,33,42,1
257,53,88,1
74,116,13,1
554,114,15,0
865,92,64,1
552,47,34,1
779,16,31,1
239,69,25,0
104,74,11,1
400,62,23,0
618,94,39,0
338,79,78,1
520,55,20,1
1102,100,14,1
4,21,2,0
337,31,15,0
470,95,24,1
1272,9,89,1
1,116,46,1
1223,9,83,0
714,55,3,1
1103,85,60,0
631,110,49,0
933,69,55,0
972,42,44,0
849,1,2,0
1058,99,20,1
799,104,6,0
150,98,52,1
152,114,27,0
684,64,7,0
1162,69,49,1
417,75,77,0
1030,108,3,0
266,95,14,1
150,91,44,1
1060,32,86,0
758,34,9,1
10,55,53,1
1238,29,8,1
704,68,35,1
1047,44,64,0
490,13,57,1
597,115,18,1
1063,44,13,0
1282,87,50,0
1336,59,14,0
1112,116,59,0
256,38,89,1
315,101,86,1
230,112,18,1
316,49,62,1
192,61,57,1
150,10,9,1
1221,100,55,0
585,69,84,0
725,85,1,0
321,88,33,1
584,51,45,0
1176,70,23,0
558,3,32,1
1110,73,14,0
590,38,83,0
1065,28,71,0
386,76,89,1
252,19,20,0
484,82,51,1
192,99,83,1
1307,32,59,0
494,53,49,1
652,31,16,0
591,15,65,1
415,78,64,0
74,9,67,1
971,92,51,0
253,118,26,1
1064,15,37,0
705,117,70,0
309,35,73,0
227,38,60,1
963,104,67,1
891,33,39,1
870,62,78,0
1074,104,4,1
396,52,2,0
753,16,6,0
896,108,17,1
1156,110,80,0
728,69,90,0
221,113,28,0
1120,94,50,0
1127,108,9,1
458,4,22,1
1114,43,63,1
514,116,68,1
21,29,54,0
530,106,9,1
112,49,40,0
995,109,13,1
492,117,13,0
44,37,86,0
477,34,74,0
1306,120,35,0
1308,73,44,0
281,106,78,1
727,26,5,0
916,113,3,1
215,1,33,0
183,106,66,1
1221,28,35,1
1173,57,26,1
295,7,11,0
934,111,35,1
1336,68,73,1
859,74,80,1
22,36,72,0
266,16,2,0
1155,43,44,0
1168,86,42,1
1207,16,59,1
34,39,68,1
235,60,47,0
1197,52,3,1
1098,46,59,0
1385,82,39,0
759,35,9,1
1212,22,71,0
892,99,36,0
1105,104,54,0
386,43,19,0
1347,47,85,1
299,11,28,0
134,43,3,0
1248,9,18,0
611,78,78,1
697,4,85,1
762,100,37,0
1216,94,82,1
1333,64,88,1
801,66,12,1
972,84,76,0
349,39,68,1
619,84,90,0
321,112,35,1
109,88,31,0
333,61,27,1
413,115,63,0
916,116,64,0
794,106,60,0
1127,65,71,0
188,51,69,1
1290,35,65,1
488,27,77,1
1080,117,25,1
113,93,54,0
943,68,29,1
813,40,30,0
1047,104,54,1
448,56,85,1
1341,85,11,0
979,57,54,0
215,52,47,1
1270,110,26,1
610,41,22,1
381,68,80,1
1380,43,54,1
314,91,88,0
564,48,59,0
1285,108,20,1
174,8,76,0
587,80,16,0
318,105,76,0
112,76,56,1
149,18,12,1
1033,81,60,1
1200,42,14,1
818,94,67,0
336,25,9,1
1088,47,80,1
1042,84,85,0
840,105,79,0
1055,62,83,1
185,68,59,1
172,92,72,1
945,60,61,1
981,43,41,1
1079,118,50,1
651,57,52,0
503,63,19,0
464,79,32,0
545,2,47,1
1166,51,75,1
1198,84,71,1
697,10,50,0
27,2,4,0
450,95,16,1
897,64,24,0
1266,87,21,1
868,47,62,1
1281,20,73,0
237,20,77,1
1345,38,62,1
839,52,75,1
50,69,66,0
1124,52,31,0
864,27,4,0
383,8,88,0
1244,90,49,0
1222,61,13,0
318,8,62,1
979,33,24,0
560,52,87,1
700,113,52,0
472,85,55,1
1260,30,49,1
1214,75,31,0
243,24,13,0
838,72,54,1
269,59,33,0
828,27,60,1
1395,28,21,0
1095,79,36,1
585,110,37,0
1171,26,65,1
733,108,22,1
293,39,17,1
1041,116,34,0
391,59,6,0
42,60,81,0
316,19,35,0
610,39,37,0
366,62,11,1
1306,116,31,1
301,100,79,1
919,116,25,0
153,62,65,1
288,19,38,0
590,17,34,0
875,97,48,0
765,34,47,1
1309,73,78,0
736,60,28,0
801,52,52,1
421,50,51,0
253,6,58,0
726,33,66,0
125,91,26,1
986,3,1,1
727,110,44,0
470,72,82,1
300,83,71,1
903,68,44,0
1087,41,69,1
1176,112,73,1
363,68,62,1
260,72,39,0
729,56,26,0
1236,23,49,0
686,105,79,1
1302,119,34,0
792,59,34,1
510,2,52,0
275,13,36,1
93,58,71,1
897,67,46,1
866,81,72,0
339,30,45,0
926,51,56,0
788,84,90,1
182,113,60,0
294,89,33,1
108,67,51,0
656,105,16,0
527,36,16,0
435,65,63,0
1220,50,48,0
215,55,81,1
944,92,6,1
336,46,25,0
915,76,5,1
1373,62,12,1
592,47,33,1
135,76,67,0
72,35,14,0
746,80,34,0
1243,83,50,0
899,78,13,1
850,13,63,0
1309,30,44,1
486,28,44,1
1364,71,3,0
355,62,24,0
408,110,62,1
757,5,74,1
848,80,29,1
1017,61,41,1
177,69,77,1
1105,99,55,0
1034,53,86,0
183,1,13,0
1000,75,78,1
1172,58,57,1
1087,3,86,1
27,16,82,1
882,54,3,0
1024,47,53,0
758,115,84,0
533,11,23,1
408,84,51,1
297,90,59,1
1314,39,56,1
1271,59,34,1
461,24,42,1
397,88,47,0
1177,14,36,1
1246,65,83,1
186,24,34,0
371,100,40,0
236,66,77,0
1348,69,10,0
231,113,66,0
1264,73,51,1
438,69,90,1
81,106,69,0
1352,119,44,1
1160,88,54,1
153,61,66,1
732,55,65,1
1348,10,68,1
1305,112,33,0
346,116,81,0
84,113,63,1
316,73,34,1
933,20,48,0
578,64,40,1
182,109,17,0
1376,59,33,0
131,55,3,0
1150,86,46,0
364,81,8,0
580,118,22,0
914,35,22,0
438,109,14,0
1382,67,40,0
993,19,61,1
1088,76,89,1
525,56,17,0
93,46,38,0
808,77,7,0
1062,33,70,0
396,90,52,0
565,109,82,1
1176,106,86,0
370,85,44,0
470,30,64,0
601,109,30,1
78,13,54,0
99,33,28,1
590,92,88,0
1236,9,89,0
850,81,61,1
550,75,86,0
782,14,41,1
520,57,38,1
885,52,14,1
393,59,84,0
500,22,3,1
495,9,67,1
1229,33,31,0
54,12,44,1
1211,36,33,1
1280,81,51,0
665,110,45,1
327,109,50,0
795,59,4,1
446,16,81,1
602,16,80,1
22,48,2,1
357,94,62,1
882,86,54,1
126,47,58,0
888,73,9,1
886,109,25,0
55,114,35,0
609,117,72,1
360,10,37,1
1133,64,55,0
270,79,16,1
1084,82,60,0
487,4,4,1
534,30,80,0
132,43,12,1
1348,21,29,1
945,55,59,0
904,97,46,0
229,113,32,1
229,70,88,0
798,29,81,1
929,17,56,0
1353,79,60,1
743,25,9,1
579,101,35,0
945,8,2,0
425,19,9,1
711,50,18,0
1071,18,53,1
1105,5,78,1
1086,43,15,1
1105,98,53,0
1229,66,83,0
265,4,63,0
542,77,22,0
166,19,54,1
760,113,75,0
304,15,10,1
490,32,36,1
1119,107,40,1
911,14,10,0
696,29,57,1
886,31,59,1
547,34,1,1
63,66,89,0
971,85,64,1
610,18,34,1
207,105,88,0
1009,22,14,0
328,111,10,0
1330,17,79,0
795,40,11,0
1087,89,58,1
463,62,90,1
1199,78,35,1
1396,28,34,0
837,40,84,1
1005,114,37,1
1178,67,73,1
910,19,84,1
320,25,26,0
1118,116,74,1
111,83,83,1
1249,101,24,1
780,39,88,0
828,39,2,1
691,98,15,0
542,56,29,0
936,33,29,0
42,94,60,1
686,80,64,0
487,52,33,1
608,56,21,0
634,66,46,1
1145,89,1,1
1010,76,60,1
18,110,40,0
549,97,7,0
689,30,77,0
769,89,17,0
1265,87,68,1
553,49,64,0
604,85,13,0
853,45,15,1
1150,85,16,1
398,93,52,0
833,83,50,1
461,45,44,1
578,54,57,1
1124,16,44,1
600,1,45,0
728,25,66,1
1124,65,25,0
49,46,5,0
653,72,40,1
170,85,8,0
996,51,39,1
1328,115,60,1
142,59,35,1
604,5,63,1
350,9,20,0
353,69,62,0
449,78,70,1
499,56,11,0
1323,71,77,1
1401,69,42,1
185,5,34,1
460,97,4,0
325,80,90,1
84,59,3,0
1060,20,25,1
976,42,82,1
1149,54,15,0
854,61,38,0
580,62,2,0
917,12,21,0
742,65,56,0
1235,111,84,1
841,1,86,0
335,81,23,0
1227,92,26,1
977,57,82,1
359,6,18,1
1056,19,36,1
439,35,27,1
580,114,18,1
407,36,63,1
1154,1,16,0
1290,15,13,0
157,61,81,1
538,110,31,1
1082,33,57,0
830,19,81,1
1006,83,46,0
656,56,61,1
105,6,25,0
1254,46,65,1
359,58,48,0
1018,78,48,0
928,32,6,0
349,22,90,0
231,3,24,0
135,100,35,1
393,89,7,0
407,64,32,1
854,27,67,0
1304,48,48,0
739,24,68,0
121,73,78,0
1288,23,59,0
593,113,62,0
225,36,34,1
76,84,82,0
491,32,46,1
8,38,82,0
40,26,34,0
808,87,56,1
639,101,46,0
264,104,15,1
152,52,54,1
274,25,35,1
776,68,51,0
17,104,4,1
1001,92,1,1
958,19,42,1
565,94,57,0
62,10,72,0
1005,87,87,0
1074,64,46,0
199,70,42,0
903,68,12,0
1402,85,22,1
208,9,7,0
182,83,62,1
189,105,14,0
821,40,58,1
1357,50,82,0
164,31,57,0
255,108,30,1
932,44,32,0
473,10,22,1
961,48,60,0
926,46,72,1
793,27,16,0
117,97,26,1
887,82,5,1
736,83,4,0
388,53,34,1
443,48,11,0
373,6,89,0
974,17,47,1
956,32,82,1
857,54,56,0
837,73,13,0
51,63,50,0
911,12,44,1
81,81,26,1
435,106,25,1
716,51,12,0
29,83,76,0
920,64,55,0
612,68,4,1
539,63,69,1
487,106,48,0
1072,102,59,0
531,100,88,0
1252,33,72,0
655,18,54,0
544,3,24,1
156,41,59,0
1291,109,13,1
369,29,24,1
1100,110,11,1
1371,66,29,0
252,94,55,1
1286,76,44,1
652,16,69,1
1402,92,50,1
703,102,12,1
198,57,72,0
397,73,34,0
929,14,85,0
1163,72,82,0
1125,14,52,1
91,68,63,0
142,8,60,1
796,28,72,0
1099,16,57,0
204,102,33,1
104,89,74,0
398,23,67,1
467,69,75,1
1335,117,54,0
774,101,71,0
1095,6,66,1
100,42,80,1
600,73,15,0
426,81,52,0
84,9,4,0
141,23,77,0
260,56,71,1
296,107,66,1
868,37,25,0
996,90,49,0
190,13,83,0
36,22,45,0
975,98,87,0
105,84,40,0
1304,38,62,0
1186,117,50,1
700,87,3,0
